,Unnamed: 0,id,wm_yr_wk,sell_price,date
6050,6050,FOODS_2_391_CA_1_validation,11347.0,2.000354609929079,1387234800.0
6051,6051,FOODS_2_391_CA_2_validation,11347.0,1.9983687943262376,1387234800.0
6052,6052,FOODS_2_391_CA_3_validation,11347.0,1.9706028368794288,1387234800.0
6053,6053,FOODS_2_391_CA_4_validation,11347.0,2.0012765957446814,1387234800.0
6054,6054,FOODS_2_391_TX_1_validation,11347.0,1.921524822695034,1387234800.0
6055,6055,FOODS_2_391_TX_2_validation,11347.0,1.9184397163120548,1387234800.0
6056,6056,FOODS_2_391_TX_3_validation,11347.0,1.9226241134751751,1387234800.0
6057,6057,FOODS_2_391_WI_1_validation,11347.0,2.003262411347514,1387234800.0
6058,6058,FOODS_2_391_WI_2_validation,11347.0,2.0003900709219824,1387234800.0
6059,6059,FOODS_2_391_WI_3_validation,11347.0,2.0051063829787186,1387234800.0
6060,6060,FOODS_2_392_CA_1_validation,11347.0,4.980000000000014,1387234800.0
6061,6061,FOODS_2_392_CA_2_validation,,,
6062,6062,FOODS_2_392_CA_3_validation,11347.0,4.980000000000014,1387234800.0
6063,6063,FOODS_2_392_CA_4_validation,11349.0,4.980000000000014,1388444400.0
6064,6064,FOODS_2_392_TX_1_validation,11347.0,4.980000000000014,1387234800.0
6065,6065,FOODS_2_392_TX_2_validation,11347.0,4.980000000000014,1387234800.0
6066,6066,FOODS_2_392_TX_3_validation,11347.0,4.980000000000014,1387234800.0
6067,6067,FOODS_2_392_WI_1_validation,11427.0,4.980000000000012,1407193200.0
6068,6068,FOODS_2_392_WI_2_validation,11347.0,4.980000000000014,1387234800.0
6069,6069,FOODS_2_392_WI_3_validation,11347.0,4.980000000000014,1387234800.0
6070,6070,FOODS_2_393_CA_1_validation,11513.0,3.9462962962963033,1430175600.0
6071,6071,FOODS_2_393_CA_2_validation,,,
6072,6072,FOODS_2_393_CA_3_validation,11510.0,3.8673873873873927,1428361200.0
6073,6073,FOODS_2_393_CA_4_validation,11511.0,3.946909090909096,1428966000.0
6074,6074,FOODS_2_393_TX_1_validation,11514.0,3.906542056074773,1430780400.0
6075,6075,FOODS_2_393_TX_2_validation,11517.0,3.9050485436893263,1432594800.0
6076,6076,FOODS_2_393_TX_3_validation,11511.0,3.9203636363636423,1428966000.0
6077,6077,FOODS_2_393_WI_1_validation,11513.0,3.9475925925925988,1430175600.0
6078,6078,FOODS_2_393_WI_2_validation,11515.0,3.912264150943403,1431385200.0
6079,6079,FOODS_2_393_WI_3_validation,,,
6080,6080,FOODS_2_394_CA_1_validation,11347.0,2.7369148936170187,1387234800.0
6081,6081,FOODS_2_394_CA_2_validation,,,
6082,6082,FOODS_2_394_CA_3_validation,11347.0,2.7259929078014165,1387234800.0
6083,6083,FOODS_2_394_CA_4_validation,11351.0,2.7326618705035908,1389654000.0
6084,6084,FOODS_2_394_TX_1_validation,11347.0,2.5715602836879476,1387234800.0
6085,6085,FOODS_2_394_TX_2_validation,11347.0,2.5879787234042593,1387234800.0
6086,6086,FOODS_2_394_TX_3_validation,11347.0,2.427659574468097,1387234800.0
6087,6087,FOODS_2_394_WI_1_validation,11433.0,2.8522395833333403,1410822000.0
6088,6088,FOODS_2_394_WI_2_validation,11409.0,2.843917050691247,1396306800.0
6089,6089,FOODS_2_394_WI_3_validation,11348.0,2.7391103202846945,1387839600.0
6090,6090,FOODS_2_395_CA_1_validation,,,
6091,6091,FOODS_2_395_CA_2_validation,,,
6092,6092,FOODS_2_395_CA_3_validation,,,
6093,6093,FOODS_2_395_CA_4_validation,,,
6094,6094,FOODS_2_395_TX_1_validation,,,
6095,6095,FOODS_2_395_TX_2_validation,,,
6096,6096,FOODS_2_395_TX_3_validation,,,
6097,6097,FOODS_2_395_WI_1_validation,,,
6098,6098,FOODS_2_395_WI_2_validation,,,
6099,6099,FOODS_2_395_WI_3_validation,,,
6100,6100,FOODS_2_396_CA_1_validation,,,
6101,6101,FOODS_2_396_CA_2_validation,,,
6102,6102,FOODS_2_396_CA_3_validation,,,
6103,6103,FOODS_2_396_CA_4_validation,,,
6104,6104,FOODS_2_396_TX_1_validation,,,
6105,6105,FOODS_2_396_TX_2_validation,,,
6106,6106,FOODS_2_396_TX_3_validation,,,
6107,6107,FOODS_2_396_WI_1_validation,11433.0,2.9800000000000084,1410822000.0
6108,6108,FOODS_2_396_WI_2_validation,11409.0,2.980000000000009,1396306800.0
6109,6109,FOODS_2_396_WI_3_validation,,,
6110,6110,FOODS_2_397_CA_1_validation,11347.0,3.0861702127659565,1387234800.0
6111,6111,FOODS_2_397_CA_2_validation,,,
6112,6112,FOODS_2_397_CA_3_validation,11347.0,2.9548936170212734,1387234800.0
6113,6113,FOODS_2_397_CA_4_validation,11347.0,3.0870212765957428,1387234800.0
6114,6114,FOODS_2_397_TX_1_validation,11347.0,2.804503546099302,1387234800.0
6115,6115,FOODS_2_397_TX_2_validation,11347.0,2.8078723404255435,1387234800.0
6116,6116,FOODS_2_397_TX_3_validation,,,
6117,6117,FOODS_2_397_WI_1_validation,11438.0,3.1223529411764614,1413846000.0
6118,6118,FOODS_2_397_WI_2_validation,11409.0,3.0970046082949216,1396306800.0
6119,6119,FOODS_2_397_WI_3_validation,11348.0,3.0572241992882496,1387839600.0
6120,6120,FOODS_2_398_CA_1_validation,11406.0,2.3939090909090956,1394492400.0
6121,6121,FOODS_2_398_CA_2_validation,,,
6122,6122,FOODS_2_398_CA_3_validation,11406.0,2.393090909090915,1394492400.0
6123,6123,FOODS_2_398_CA_4_validation,,,
6124,6124,FOODS_2_398_TX_1_validation,11347.0,2.2757801418439647,1387234800.0
6125,6125,FOODS_2_398_TX_2_validation,11347.0,2.2820567375886456,1387234800.0
6126,6126,FOODS_2_398_TX_3_validation,,,
6127,6127,FOODS_2_398_WI_1_validation,11433.0,2.3984895833333386,1410822000.0
6128,6128,FOODS_2_398_WI_2_validation,11347.0,2.3442198581560247,1387234800.0
6129,6129,FOODS_2_398_WI_3_validation,11347.0,2.3734397163120518,1387234800.0
6130,6130,FOODS_2_399_CA_1_validation,11347.0,2.000354609929079,1387234800.0
6131,6131,FOODS_2_399_CA_2_validation,11347.0,1.9904964539007095,1387234800.0
6132,6132,FOODS_2_399_CA_3_validation,11347.0,1.966702127659571,1387234800.0
6133,6133,FOODS_2_399_CA_4_validation,11347.0,2.0009219858156033,1387234800.0
6134,6134,FOODS_2_399_TX_1_validation,11347.0,1.9220921985815589,1387234800.0
6135,6135,FOODS_2_399_TX_2_validation,11347.0,1.9174822695035445,1387234800.0
6136,6136,FOODS_2_399_TX_3_validation,11347.0,1.9268085106382955,1387234800.0
6137,6137,FOODS_2_399_WI_1_validation,11434.0,2.012565445026176,1411426800.0
6138,6138,FOODS_2_399_WI_2_validation,11409.0,2.00838709677419,1396306800.0
6139,6139,FOODS_2_399_WI_3_validation,11347.0,2.002624113475173,1387234800.0
6140,6140,FOODS_3_001_CA_1_validation,11347.0,2.4890780141843973,1387234800.0
6141,6141,FOODS_3_001_CA_2_validation,11347.0,2.4849645390070916,1387234800.0
6142,6142,FOODS_3_001_CA_3_validation,11347.0,2.4176595744680873,1387234800.0
6143,6143,FOODS_3_001_CA_4_validation,11347.0,2.4873049645390073,1387234800.0
6144,6144,FOODS_3_001_TX_1_validation,11347.0,2.3716666666666675,1387234800.0
6145,6145,FOODS_3_001_TX_2_validation,11347.0,2.3924822695035464,1387234800.0
6146,6146,FOODS_3_001_TX_3_validation,11347.0,2.4682269503546093,1387234800.0
6147,6147,FOODS_3_001_WI_1_validation,11433.0,2.5,1410822000.0
6148,6148,FOODS_3_001_WI_2_validation,11347.0,2.4873049645390073,1387234800.0
6149,6149,FOODS_3_001_WI_3_validation,11347.0,2.4880851063829788,1387234800.0
6150,6150,FOODS_3_002_CA_1_validation,,,
6151,6151,FOODS_3_002_CA_2_validation,,,
6152,6152,FOODS_3_002_CA_3_validation,,,
6153,6153,FOODS_3_002_CA_4_validation,,,
6154,6154,FOODS_3_002_TX_1_validation,,,
6155,6155,FOODS_3_002_TX_2_validation,,,
6156,6156,FOODS_3_002_TX_3_validation,,,
6157,6157,FOODS_3_002_WI_1_validation,,,
6158,6158,FOODS_3_002_WI_2_validation,,,
6159,6159,FOODS_3_002_WI_3_validation,,,
6160,6160,FOODS_3_003_CA_1_validation,11546.0,3.9084210526315735,1450134000.0
6161,6161,FOODS_3_003_CA_2_validation,11549.0,3.9064864864864814,1451948400.0
6162,6162,FOODS_3_003_CA_3_validation,11546.0,3.818947368421046,1450134000.0
6163,6163,FOODS_3_003_CA_4_validation,11545.0,3.9093506493506434,1449529200.0
6164,6164,FOODS_3_003_TX_1_validation,11551.0,3.9044444444444393,1453158000.0
6165,6165,FOODS_3_003_TX_2_validation,11551.0,3.9044444444444393,1453158000.0
6166,6166,FOODS_3_003_TX_3_validation,11548.0,3.8807999999999936,1451343600.0
6167,6167,FOODS_3_003_WI_1_validation,11548.0,3.907466666666661,1451343600.0
6168,6168,FOODS_3_003_WI_2_validation,11549.0,3.9064864864864814,1451948400.0
6169,6169,FOODS_3_003_WI_3_validation,11550.0,3.905479452054789,1452553200.0
6170,6170,FOODS_3_004_CA_1_validation,,,
6171,6171,FOODS_3_004_CA_2_validation,,,
6172,6172,FOODS_3_004_CA_3_validation,,,
6173,6173,FOODS_3_004_CA_4_validation,,,
6174,6174,FOODS_3_004_TX_1_validation,,,
6175,6175,FOODS_3_004_TX_2_validation,,,
6176,6176,FOODS_3_004_TX_3_validation,,,
6177,6177,FOODS_3_004_WI_1_validation,,,
6178,6178,FOODS_3_004_WI_2_validation,,,
6179,6179,FOODS_3_004_WI_3_validation,,,
6180,6180,FOODS_3_005_CA_1_validation,11347.0,2.0810638297872264,1387234800.0
6181,6181,FOODS_3_005_CA_2_validation,11347.0,2.0810638297872264,1387234800.0
6182,6182,FOODS_3_005_CA_3_validation,11347.0,2.0810638297872264,1387234800.0
6183,6183,FOODS_3_005_CA_4_validation,11353.0,2.0836363636363555,1390863600.0
6184,6184,FOODS_3_005_TX_1_validation,11347.0,2.0810638297872264,1387234800.0
6185,6185,FOODS_3_005_TX_2_validation,11347.0,2.0730141843971555,1387234800.0
6186,6186,FOODS_3_005_TX_3_validation,11347.0,2.0789361702127587,1387234800.0
6187,6187,FOODS_3_005_WI_1_validation,11348.0,2.0814234875444764,1387839600.0
6188,6188,FOODS_3_005_WI_2_validation,11347.0,2.08212765957446,1387234800.0
6189,6189,FOODS_3_005_WI_3_validation,11347.0,2.077872340425525,1387234800.0
6190,6190,FOODS_3_006_CA_1_validation,,,
6191,6191,FOODS_3_006_CA_2_validation,11533.0,7.879999999999996,1442271600.0
6192,6192,FOODS_3_006_CA_3_validation,,,
6193,6193,FOODS_3_006_CA_4_validation,,,
6194,6194,FOODS_3_006_TX_1_validation,,,
6195,6195,FOODS_3_006_TX_2_validation,,,
6196,6196,FOODS_3_006_TX_3_validation,,,
6197,6197,FOODS_3_006_WI_1_validation,,,
6198,6198,FOODS_3_006_WI_2_validation,,,
6199,6199,FOODS_3_006_WI_3_validation,,,
6200,6200,FOODS_3_007_CA_1_validation,11348.0,0.20284697508896873,1387839600.0
6201,6201,FOODS_3_007_CA_2_validation,11347.0,0.2028368794326249,1387234800.0
6202,6202,FOODS_3_007_CA_3_validation,11347.0,0.2028368794326249,1387234800.0
6203,6203,FOODS_3_007_CA_4_validation,11347.0,0.2028368794326249,1387234800.0
6204,6204,FOODS_3_007_TX_1_validation,11347.0,0.19851063829787302,1387234800.0
6205,6205,FOODS_3_007_TX_2_validation,11347.0,0.20092198581560355,1387234800.0
6206,6206,FOODS_3_007_TX_3_validation,11347.0,0.1958510638297879,1387234800.0
6207,6207,FOODS_3_007_WI_1_validation,11353.0,0.2028985507246384,1390863600.0
6208,6208,FOODS_3_007_WI_2_validation,11347.0,0.20212765957446893,1387234800.0
6209,6209,FOODS_3_007_WI_3_validation,11347.0,0.2028368794326249,1387234800.0
6210,6210,FOODS_3_008_CA_1_validation,11452.0,0.7734302325581393,1422313200.0
6211,6211,FOODS_3_008_CA_2_validation,,,
6212,6212,FOODS_3_008_CA_3_validation,11451.0,0.7383908045977005,1421708400.0
6213,6213,FOODS_3_008_CA_4_validation,11451.0,0.7733333333333333,1421708400.0
6214,6214,FOODS_3_008_TX_1_validation,,,
6215,6215,FOODS_3_008_TX_2_validation,11452.0,0.7741040462427745,1422313200.0
6216,6216,FOODS_3_008_TX_3_validation,11452.0,0.7635260115606936,1422313200.0
6217,6217,FOODS_3_008_WI_1_validation,,,
6218,6218,FOODS_3_008_WI_2_validation,11452.0,0.7520930232558146,1422313200.0
6219,6219,FOODS_3_008_WI_3_validation,11502.0,0.7333057851239654,1423522800.0
6220,6220,FOODS_3_009_CA_1_validation,11523.0,2.2800000000000007,1436223600.0
6221,6221,FOODS_3_009_CA_2_validation,11531.0,2.2800000000000007,1441062000.0
6222,6222,FOODS_3_009_CA_3_validation,11523.0,2.245360824742269,1436223600.0
6223,6223,FOODS_3_009_CA_4_validation,11524.0,2.2800000000000007,1436828400.0
6224,6224,FOODS_3_009_TX_1_validation,11531.0,2.2595505617977536,1441062000.0
6225,6225,FOODS_3_009_TX_2_validation,11531.0,2.2800000000000007,1441062000.0
6226,6226,FOODS_3_009_TX_3_validation,11531.0,2.2800000000000007,1441062000.0
6227,6227,FOODS_3_009_WI_1_validation,11524.0,2.2800000000000007,1436828400.0
6228,6228,FOODS_3_009_WI_2_validation,11523.0,2.2800000000000007,1436223600.0
6229,6229,FOODS_3_009_WI_3_validation,11524.0,2.2800000000000007,1436828400.0
6230,6230,FOODS_3_010_CA_1_validation,,,
6231,6231,FOODS_3_010_CA_2_validation,,,
6232,6232,FOODS_3_010_CA_3_validation,,,
6233,6233,FOODS_3_010_CA_4_validation,,,
6234,6234,FOODS_3_010_TX_1_validation,,,
6235,6235,FOODS_3_010_TX_2_validation,,,
6236,6236,FOODS_3_010_TX_3_validation,,,
6237,6237,FOODS_3_010_WI_1_validation,,,
6238,6238,FOODS_3_010_WI_2_validation,,,
6239,6239,FOODS_3_010_WI_3_validation,,,
6240,6240,FOODS_3_011_CA_1_validation,11347.0,2.02255319148937,1387234800.0
6241,6241,FOODS_3_011_CA_2_validation,11347.0,1.9977304964539084,1387234800.0
6242,6242,FOODS_3_011_CA_3_validation,11347.0,2.0260992907801505,1387234800.0
6243,6243,FOODS_3_011_CA_4_validation,11347.0,2.0296453900709306,1387234800.0
6244,6244,FOODS_3_011_TX_1_validation,11347.0,1.8956028368794289,1387234800.0
6245,6245,FOODS_3_011_TX_2_validation,11353.0,1.8938181818181776,1390863600.0
6246,6246,FOODS_3_011_TX_3_validation,11347.0,1.8959574468085072,1387234800.0
6247,6247,FOODS_3_011_WI_1_validation,11347.0,1.8959574468085072,1387234800.0
6248,6248,FOODS_3_011_WI_2_validation,11347.0,1.903049645390068,1387234800.0
6249,6249,FOODS_3_011_WI_3_validation,11351.0,1.8947482014388457,1389654000.0
6250,6250,FOODS_3_012_CA_1_validation,11351.0,2.280467625899276,1389654000.0
6251,6251,FOODS_3_012_CA_2_validation,11351.0,2.277302158273376,1389654000.0
6252,6252,FOODS_3_012_CA_3_validation,11352.0,2.2062093862815826,1390258800.0
6253,6253,FOODS_3_012_CA_4_validation,11352.0,2.279169675090248,1390258800.0
6254,6254,FOODS_3_012_TX_1_validation,11351.0,2.2701079136690603,1389654000.0
6255,6255,FOODS_3_012_TX_2_validation,11351.0,2.2626258992805712,1389654000.0
6256,6256,FOODS_3_012_TX_3_validation,11351.0,2.2675539568345275,1389654000.0
6257,6257,FOODS_3_012_WI_1_validation,11351.0,2.275719424460427,1389654000.0
6258,6258,FOODS_3_012_WI_2_validation,11351.0,2.270899280575534,1389654000.0
6259,6259,FOODS_3_012_WI_3_validation,11352.0,2.276209386281583,1390258800.0
6260,6260,FOODS_3_013_CA_1_validation,,,
6261,6261,FOODS_3_013_CA_2_validation,,,
6262,6262,FOODS_3_013_CA_3_validation,,,
6263,6263,FOODS_3_013_CA_4_validation,,,
6264,6264,FOODS_3_013_TX_1_validation,11347.0,2.5012765957446903,1387234800.0
6265,6265,FOODS_3_013_TX_2_validation,11347.0,2.501631205673768,1387234800.0
6266,6266,FOODS_3_013_TX_3_validation,,,
6267,6267,FOODS_3_013_WI_1_validation,11347.0,2.501631205673768,1387234800.0
6268,6268,FOODS_3_013_WI_2_validation,11347.0,2.5019858156028465,1387234800.0
6269,6269,FOODS_3_013_WI_3_validation,11347.0,2.5012765957446903,1387234800.0
6270,6270,FOODS_3_014_CA_1_validation,11347.0,2.0225531914893726,1387234800.0
6271,6271,FOODS_3_014_CA_2_validation,11347.0,2.0232624113475293,1387234800.0
6272,6272,FOODS_3_014_CA_3_validation,11347.0,1.9941843971631292,1387234800.0
6273,6273,FOODS_3_014_CA_4_validation,11347.0,2.0232624113475293,1387234800.0
6274,6274,FOODS_3_014_TX_1_validation,11347.0,1.8975886524822767,1387234800.0
6275,6275,FOODS_3_014_TX_2_validation,11347.0,1.8975886524822767,1387234800.0
6276,6276,FOODS_3_014_TX_3_validation,11347.0,1.8973049645390143,1387234800.0
6277,6277,FOODS_3_014_WI_1_validation,11347.0,2.0225531914893726,1387234800.0
6278,6278,FOODS_3_014_WI_2_validation,11347.0,2.0232624113475293,1387234800.0
6279,6279,FOODS_3_014_WI_3_validation,11347.0,2.0232624113475293,1387234800.0
6280,6280,FOODS_3_015_CA_1_validation,11347.0,1.731418439716302,1387234800.0
6281,6281,FOODS_3_015_CA_2_validation,11347.0,1.7331914893616918,1387234800.0
6282,6282,FOODS_3_015_CA_3_validation,11351.0,1.73341726618704,1389654000.0
6283,6283,FOODS_3_015_CA_4_validation,11347.0,1.731418439716302,1387234800.0
6284,6284,FOODS_3_015_TX_1_validation,11348.0,1.7301779359430502,1387839600.0
6285,6285,FOODS_3_015_TX_2_validation,,,
6286,6286,FOODS_3_015_TX_3_validation,11352.0,1.7334296028880765,1390258800.0
6287,6287,FOODS_3_015_WI_1_validation,11348.0,1.7330249110320182,1387839600.0
6288,6288,FOODS_3_015_WI_2_validation,11348.0,1.7330249110320182,1387839600.0
6289,6289,FOODS_3_015_WI_3_validation,11347.0,1.7236170212765851,1387234800.0
6290,6290,FOODS_3_016_CA_1_validation,11502.0,2.9800000000000018,1423522800.0
6291,6291,FOODS_3_016_CA_2_validation,11502.0,2.9800000000000018,1423522800.0
6292,6292,FOODS_3_016_CA_3_validation,11503.0,2.9800000000000013,1424127600.0
6293,6293,FOODS_3_016_CA_4_validation,11502.0,2.9800000000000018,1423522800.0
6294,6294,FOODS_3_016_TX_1_validation,11502.0,2.9800000000000018,1423522800.0
6295,6295,FOODS_3_016_TX_2_validation,11502.0,2.9717355371900847,1423522800.0
6296,6296,FOODS_3_016_TX_3_validation,11502.0,2.9800000000000018,1423522800.0
6297,6297,FOODS_3_016_WI_1_validation,11502.0,2.9800000000000018,1423522800.0
6298,6298,FOODS_3_016_WI_2_validation,11502.0,2.9800000000000018,1423522800.0
6299,6299,FOODS_3_016_WI_3_validation,11503.0,2.9716666666666685,1424127600.0
6300,6300,FOODS_3_017_CA_1_validation,11347.0,2.0221985815602923,1387234800.0
6301,6301,FOODS_3_017_CA_2_validation,11349.0,2.0235714285714366,1388444400.0
6302,6302,FOODS_3_017_CA_3_validation,11347.0,2.023262411347527,1387234800.0
6303,6303,FOODS_3_017_CA_4_validation,11347.0,2.0204255319149023,1387234800.0
6304,6304,FOODS_3_017_TX_1_validation,11348.0,2.021992882562287,1387839600.0
6305,6305,FOODS_3_017_TX_2_validation,11347.0,2.0229078014184485,1387234800.0
6306,6306,FOODS_3_017_TX_3_validation,11347.0,2.0239716312056824,1387234800.0
6307,6307,FOODS_3_017_WI_1_validation,11347.0,2.0225531914893704,1387234800.0
6308,6308,FOODS_3_017_WI_2_validation,11347.0,2.023617021276604,1387234800.0
6309,6309,FOODS_3_017_WI_3_validation,11347.0,2.023617021276604,1387234800.0
6310,6310,FOODS_3_018_CA_1_validation,11513.0,4.5070370370370405,1430175600.0
6311,6311,FOODS_3_018_CA_2_validation,11517.0,4.507378640776703,1432594800.0
6312,6312,FOODS_3_018_CA_3_validation,11515.0,4.387809523809529,1431385200.0
6313,6313,FOODS_3_018_CA_4_validation,11517.0,4.506990291262142,1432594800.0
6314,6314,FOODS_3_018_TX_1_validation,11513.0,4.5074074074074115,1430175600.0
6315,6315,FOODS_3_018_TX_2_validation,11513.0,4.5070370370370405,1430175600.0
6316,6316,FOODS_3_018_TX_3_validation,11514.0,4.507476635514023,1430780400.0
6317,6317,FOODS_3_018_WI_1_validation,11511.0,4.507272727272731,1428966000.0
6318,6318,FOODS_3_018_WI_2_validation,11513.0,4.5070370370370405,1430175600.0
6319,6319,FOODS_3_018_WI_3_validation,11515.0,4.507619047619052,1431385200.0
6320,6320,FOODS_3_019_CA_1_validation,11347.0,1.980000000000008,1387234800.0
6321,6321,FOODS_3_019_CA_2_validation,11347.0,1.980000000000008,1387234800.0
6322,6322,FOODS_3_019_CA_3_validation,11347.0,1.9565957446808575,1387234800.0
6323,6323,FOODS_3_019_CA_4_validation,11347.0,1.980000000000008,1387234800.0
6324,6324,FOODS_3_019_TX_1_validation,11347.0,1.9131914893617097,1387234800.0
6325,6325,FOODS_3_019_TX_2_validation,11347.0,1.8597163120567441,1387234800.0
6326,6326,FOODS_3_019_TX_3_validation,11350.0,1.9538709677419424,1389049200.0
6327,6327,FOODS_3_019_WI_1_validation,11433.0,1.9451041666666635,1410822000.0
6328,6328,FOODS_3_019_WI_2_validation,11347.0,1.960496453900713,1387234800.0
6329,6329,FOODS_3_019_WI_3_validation,11347.0,1.9517021276595767,1387234800.0
6330,6330,FOODS_3_020_CA_1_validation,11347.0,1.049574468085107,1387234800.0
6331,6331,FOODS_3_020_CA_2_validation,11347.0,1.0497872340425534,1387234800.0
6332,6332,FOODS_3_020_CA_3_validation,11347.0,1.0155673758865251,1387234800.0
6333,6333,FOODS_3_020_CA_4_validation,11347.0,1.0686524822695038,1387234800.0
6334,6334,FOODS_3_020_TX_1_validation,11347.0,1.048262411347518,1387234800.0
6335,6335,FOODS_3_020_TX_2_validation,11347.0,1.0472695035460993,1387234800.0
6336,6336,FOODS_3_020_TX_3_validation,11347.0,1.0454964539007097,1387234800.0
6337,6337,FOODS_3_020_WI_1_validation,11347.0,1.051666666666667,1387234800.0
6338,6338,FOODS_3_020_WI_2_validation,11347.0,1.0486879432624117,1387234800.0
6339,6339,FOODS_3_020_WI_3_validation,11347.0,1.04936170212766,1387234800.0
6340,6340,FOODS_3_021_CA_1_validation,,,
6341,6341,FOODS_3_021_CA_2_validation,,,
6342,6342,FOODS_3_021_CA_3_validation,,,
6343,6343,FOODS_3_021_CA_4_validation,,,
6344,6344,FOODS_3_021_TX_1_validation,,,
6345,6345,FOODS_3_021_TX_2_validation,,,
6346,6346,FOODS_3_021_TX_3_validation,,,
6347,6347,FOODS_3_021_WI_1_validation,,,
6348,6348,FOODS_3_021_WI_2_validation,11403.0,2.2269955156950725,1392678000.0
6349,6349,FOODS_3_021_WI_3_validation,,,
6350,6350,FOODS_3_022_CA_1_validation,,,
6351,6351,FOODS_3_022_CA_2_validation,,,
6352,6352,FOODS_3_022_CA_3_validation,,,
6353,6353,FOODS_3_022_CA_4_validation,,,
6354,6354,FOODS_3_022_TX_1_validation,11503.0,1.9799999999999964,1424127600.0
6355,6355,FOODS_3_022_TX_2_validation,,,
6356,6356,FOODS_3_022_TX_3_validation,,,
6357,6357,FOODS_3_022_WI_1_validation,,,
6358,6358,FOODS_3_022_WI_2_validation,,,
6359,6359,FOODS_3_022_WI_3_validation,,,
6360,6360,FOODS_3_023_CA_1_validation,11347.0,3.9477304964539135,1387234800.0
6361,6361,FOODS_3_023_CA_2_validation,11347.0,3.9339007092198712,1387234800.0
6362,6362,FOODS_3_023_CA_3_validation,11347.0,3.9480851063829903,1387234800.0
6363,6363,FOODS_3_023_CA_4_validation,11352.0,3.9511191335740183,1390258800.0
6364,6364,FOODS_3_023_TX_1_validation,11347.0,3.948085106382991,1387234800.0
6365,6365,FOODS_3_023_TX_2_validation,11347.0,3.9477304964539135,1387234800.0
6366,6366,FOODS_3_023_TX_3_validation,11347.0,3.9491489361702254,1387234800.0
6367,6367,FOODS_3_023_WI_1_validation,11434.0,3.98000000000001,1411426800.0
6368,6368,FOODS_3_023_WI_2_validation,,,
6369,6369,FOODS_3_023_WI_3_validation,11349.0,3.9485714285714417,1388444400.0
6370,6370,FOODS_3_024_CA_1_validation,11502.0,0.9991735537190084,1423522800.0
6371,6371,FOODS_3_024_CA_2_validation,11502.0,0.992396694214876,1423522800.0
6372,6372,FOODS_3_024_CA_3_validation,11502.0,0.9709917355371898,1423522800.0
6373,6373,FOODS_3_024_CA_4_validation,11502.0,0.9993388429752068,1423522800.0
6374,6374,FOODS_3_024_TX_1_validation,11502.0,0.9991735537190084,1423522800.0
6375,6375,FOODS_3_024_TX_2_validation,11503.0,0.9995,1424127600.0
6376,6376,FOODS_3_024_TX_3_validation,11502.0,0.9993388429752068,1423522800.0
6377,6377,FOODS_3_024_WI_1_validation,11503.0,0.9594999999999984,1424127600.0
6378,6378,FOODS_3_024_WI_2_validation,11505.0,0.9589743589743576,1425337200.0
6379,6379,FOODS_3_024_WI_3_validation,11503.0,0.9589999999999986,1424127600.0
6380,6380,FOODS_3_025_CA_1_validation,11347.0,2.879999999999996,1387234800.0
6381,6381,FOODS_3_025_CA_2_validation,,,
6382,6382,FOODS_3_025_CA_3_validation,11347.0,2.879999999999996,1387234800.0
6383,6383,FOODS_3_025_CA_4_validation,11347.0,2.879999999999996,1387234800.0
6384,6384,FOODS_3_025_TX_1_validation,11350.0,2.7972043010752516,1389049200.0
6385,6385,FOODS_3_025_TX_2_validation,11347.0,2.8003191489361536,1387234800.0
6386,6386,FOODS_3_025_TX_3_validation,11347.0,2.811489361702112,1387234800.0
6387,6387,FOODS_3_025_WI_1_validation,11347.0,2.879999999999996,1387234800.0
6388,6388,FOODS_3_025_WI_2_validation,11347.0,2.879999999999996,1387234800.0
6389,6389,FOODS_3_025_WI_3_validation,11347.0,2.879999999999996,1387234800.0
6390,6390,FOODS_3_026_CA_1_validation,11347.0,1.980000000000008,1387234800.0
6391,6391,FOODS_3_026_CA_2_validation,,,
6392,6392,FOODS_3_026_CA_3_validation,11347.0,1.980000000000008,1387234800.0
6393,6393,FOODS_3_026_CA_4_validation,11347.0,1.980000000000008,1387234800.0
6394,6394,FOODS_3_026_TX_1_validation,11347.0,1.980000000000008,1387234800.0
6395,6395,FOODS_3_026_TX_2_validation,11349.0,1.9800000000000075,1388444400.0
6396,6396,FOODS_3_026_TX_3_validation,11347.0,1.978865248226958,1387234800.0
6397,6397,FOODS_3_026_WI_1_validation,11433.0,1.9800000000000024,1410822000.0
6398,6398,FOODS_3_026_WI_2_validation,11409.0,1.9800000000000044,1396306800.0
6399,6399,FOODS_3_026_WI_3_validation,11347.0,1.980000000000008,1387234800.0
6400,6400,FOODS_3_027_CA_1_validation,,,
6401,6401,FOODS_3_027_CA_2_validation,,,
6402,6402,FOODS_3_027_CA_3_validation,,,
6403,6403,FOODS_3_027_CA_4_validation,,,
6404,6404,FOODS_3_027_TX_1_validation,,,
6405,6405,FOODS_3_027_TX_2_validation,,,
6406,6406,FOODS_3_027_TX_3_validation,,,
6407,6407,FOODS_3_027_WI_1_validation,,,
6408,6408,FOODS_3_027_WI_2_validation,,,
6409,6409,FOODS_3_027_WI_3_validation,,,
6410,6410,FOODS_3_028_CA_1_validation,11347.0,3.801843971631207,1387234800.0
6411,6411,FOODS_3_028_CA_2_validation,11347.0,3.8031914893617036,1387234800.0
