,id,wm_yr_wk,sell_price
1437,FOODS_1_146_WI_1_validation,11347,2.2327659574468153
1438,FOODS_1_146_WI_2_validation,11347,2.240000000000007
1439,FOODS_1_146_WI_3_validation,11376,2.2390438247012017
1440,FOODS_1_147_CA_1_validation,11412,4.74117370892018
1441,FOODS_1_147_CA_2_validation,11467,4.619679487179493
1442,FOODS_1_147_CA_3_validation,11384,4.75847736625512
1443,FOODS_1_147_CA_4_validation,11412,4.745727699530509
1444,FOODS_1_147_TX_1_validation,11412,5.370798122065715
1445,FOODS_1_147_TX_2_validation,11429,5.3579081632652965
1446,FOODS_1_147_TX_3_validation,11412,5.0944600938967
1447,FOODS_1_147_WI_1_validation,11438,6.332780748663091
1448,FOODS_1_147_WI_2_validation,11468,6.244387096774192
1449,FOODS_1_147_WI_3_validation,11467,6.23064102564102
1450,FOODS_1_148_CA_1_validation,11412,4.738028169014076
1451,FOODS_1_148_CA_2_validation,11412,4.744460093896704
1452,FOODS_1_148_CA_3_validation,11467,4.621538461538468
1453,FOODS_1_148_CA_4_validation,11412,4.742769953051635
1454,FOODS_1_148_TX_1_validation,11412,5.373286384976515
1455,FOODS_1_148_TX_2_validation,11412,5.371643192488251
1456,FOODS_1_148_TX_3_validation,11467,5.240833333333338
1457,FOODS_1_148_WI_1_validation,11478,6.258750000000002
1458,FOODS_1_148_WI_2_validation,11467,6.2412820512820515
1459,FOODS_1_148_WI_3_validation,11468,6.21493506493506
1460,FOODS_1_149_CA_1_validation,11461,0.9799999999999991
1461,FOODS_1_149_CA_2_validation,11461,0.9799999999999991
1462,FOODS_1_149_CA_3_validation,11461,0.9799999999999991
1463,FOODS_1_149_CA_4_validation,11502,0.9800000000000011
1464,FOODS_1_149_TX_1_validation,11418,0.9799999999999971
1465,FOODS_1_149_TX_2_validation,11418,0.9799999999999971
1466,FOODS_1_149_TX_3_validation,11418,0.9799999999999971
1467,FOODS_1_149_WI_1_validation,11418,0.9799999999999971
1468,FOODS_1_149_WI_2_validation,11421,0.9799999999999972
1469,FOODS_1_149_WI_3_validation,11419,0.9799999999999971
1470,FOODS_1_150_CA_1_validation,11347,4.877588652482266
1471,FOODS_1_150_CA_2_validation,11347,4.8723404255319105
1472,FOODS_1_150_CA_3_validation,11347,4.836347517730495
1473,FOODS_1_150_CA_4_validation,11347,4.877375886524819
1474,FOODS_1_150_TX_1_validation,11347,4.860886524822691
1475,FOODS_1_150_TX_2_validation,11347,4.876985815602833
1476,FOODS_1_150_TX_3_validation,11347,4.872553191489358
1477,FOODS_1_150_WI_1_validation,11347,4.877198581560279
1478,FOODS_1_150_WI_2_validation,11347,4.906028368794322
1479,FOODS_1_150_WI_3_validation,11347,4.875070921985811
1480,FOODS_1_151_CA_1_validation,11452,11.417341040462397
1481,FOODS_1_151_CA_2_validation,11447,11.409887640449407
1482,FOODS_1_151_CA_3_validation,11447,11.40831460674154
1483,FOODS_1_151_CA_4_validation,11451,11.3415517241379
1484,FOODS_1_151_TX_1_validation,11444,11.395690607734776
1485,FOODS_1_151_TX_2_validation,11444,11.411491712707152
1486,FOODS_1_151_TX_3_validation,11448,11.410847457627087
1487,FOODS_1_151_WI_1_validation,11444,11.39801104972373
1488,FOODS_1_151_WI_2_validation,11444,11.353701657458538
1489,FOODS_1_151_WI_3_validation,11449,11.476477272727239
1490,FOODS_1_152_CA_1_validation,11347,8.082482269503553
1491,FOODS_1_152_CA_2_validation,11347,8.070531914893623
1492,FOODS_1_152_CA_3_validation,11347,8.082482269503553
1493,FOODS_1_152_CA_4_validation,11348,8.089608540925274
1494,FOODS_1_152_TX_1_validation,11347,8.082482269503553
1495,FOODS_1_152_TX_2_validation,11347,8.054609929078023
1496,FOODS_1_152_TX_3_validation,11347,8.078049645390077
1497,FOODS_1_152_WI_1_validation,11347,7.753404255319154
1498,FOODS_1_152_WI_2_validation,11347,7.808900709219862
1499,FOODS_1_152_WI_3_validation,11347,7.766170212765962
1500,FOODS_1_153_CA_1_validation,11347,1.8853191489361734
1501,FOODS_1_153_CA_2_validation,11354,1.891313868613142
1502,FOODS_1_153_CA_3_validation,11347,1.8849645390070953
1503,FOODS_1_153_CA_4_validation,11347,1.8785815602836895
1504,FOODS_1_153_TX_1_validation,11347,1.882517730496457
1505,FOODS_1_153_TX_2_validation,11356,1.8862867647058859
1506,FOODS_1_153_TX_3_validation,11347,1.8846808510638327
1507,FOODS_1_153_WI_1_validation,11356,1.8928676470588268
1508,FOODS_1_153_WI_2_validation,11347,1.885673758865251
1509,FOODS_1_153_WI_3_validation,11349,1.8867857142857174
1510,FOODS_1_154_CA_1_validation,11347,1.472269503546097
1511,FOODS_1_154_CA_2_validation,11347,1.4686170212765934
1512,FOODS_1_154_CA_3_validation,11347,1.4579787234042536
1513,FOODS_1_154_CA_4_validation,11402,1.488622222222221
1514,FOODS_1_154_TX_1_validation,11347,1.4716666666666645
1515,FOODS_1_154_TX_2_validation,11347,1.4714539007092178
1516,FOODS_1_154_TX_3_validation,11349,1.473035714285712
1517,FOODS_1_154_WI_1_validation,11347,1.471595744680849
1518,FOODS_1_154_WI_2_validation,11347,1.4703546099290759
1519,FOODS_1_154_WI_3_validation,11347,1.468404255319147
1520,FOODS_1_155_CA_1_validation,11467,0.9799999999999994
1521,FOODS_1_155_CA_2_validation,11469,0.9799999999999996
1522,FOODS_1_155_CA_3_validation,11467,0.9799999999999994
1523,FOODS_1_155_CA_4_validation,11467,0.9799999999999994
1524,FOODS_1_155_TX_1_validation,11419,0.9799999999999971
1525,FOODS_1_155_TX_2_validation,11418,0.9799999999999971
1526,FOODS_1_155_TX_3_validation,11417,0.979999999999997
1527,FOODS_1_155_WI_1_validation,11419,0.9799999999999971
1528,FOODS_1_155_WI_2_validation,11418,0.9799999999999971
1529,FOODS_1_155_WI_3_validation,11419,0.9799999999999971
1530,FOODS_1_156_CA_1_validation,11402,2.3649777777777814
1531,FOODS_1_156_CA_2_validation,11402,2.3618666666666703
1532,FOODS_1_156_CA_3_validation,11402,2.29924444444445
1533,FOODS_1_156_CA_4_validation,11402,2.364355555555559
1534,FOODS_1_156_TX_1_validation,11403,2.255803571428575
1535,FOODS_1_156_TX_2_validation,11403,2.349241071428575
1536,FOODS_1_156_TX_3_validation,11405,2.346289592760185
1537,FOODS_1_156_WI_1_validation,11403,2.369821428571433
1538,FOODS_1_156_WI_2_validation,11402,2.4609777777777855
1539,FOODS_1_156_WI_3_validation,11403,2.3720535714285758
1540,FOODS_1_157_CA_1_validation,11467,4.704423076923073
1541,FOODS_1_157_CA_2_validation,11467,4.713397435897432
1542,FOODS_1_157_CA_3_validation,11467,4.7077564102564065
1543,FOODS_1_157_CA_4_validation,11468,4.7089677419354805
1544,FOODS_1_157_TX_1_validation,11467,5.261794871794878
1545,FOODS_1_157_TX_2_validation,11467,5.255384615384623
1546,FOODS_1_157_TX_3_validation,11467,5.211474358974367
1547,FOODS_1_157_WI_1_validation,11467,6.265769230769233
1548,FOODS_1_157_WI_2_validation,11472,6.270000000000003
1549,FOODS_1_157_WI_3_validation,11468,6.26805194805195
1550,FOODS_1_158_CA_1_validation,11385,4.677355371900813
1551,FOODS_1_158_CA_2_validation,11385,4.692396694214862
1552,FOODS_1_158_CA_3_validation,11386,4.689958506224052
1553,FOODS_1_158_CA_4_validation,11385,4.5847107438016375
1554,FOODS_1_158_TX_1_validation,11382,4.708163265306109
1555,FOODS_1_158_TX_2_validation,11383,4.686475409836053
1556,FOODS_1_158_TX_3_validation,11388,4.688786610878647
1557,FOODS_1_158_WI_1_validation,11383,4.693524590163921
1558,FOODS_1_158_WI_2_validation,11388,4.688786610878647
1559,FOODS_1_158_WI_3_validation,11386,4.698672199170111
1560,FOODS_1_159_CA_1_validation,11467,4.7240384615384565
1561,FOODS_1_159_CA_2_validation,11467,4.722564102564098
1562,FOODS_1_159_CA_3_validation,11467,4.731730769230765
1563,FOODS_1_159_CA_4_validation,11469,4.726078431372542
1564,FOODS_1_159_TX_1_validation,11468,5.264774193548394
1565,FOODS_1_159_TX_2_validation,11467,5.26083333333334
1566,FOODS_1_159_TX_3_validation,11467,5.209807692307699
1567,FOODS_1_159_WI_1_validation,11467,6.252371794871796
1568,FOODS_1_159_WI_2_validation,11467,6.268846153846153
1569,FOODS_1_159_WI_3_validation,11467,6.265769230769231
1570,FOODS_1_160_CA_1_validation,11548,2.2400000000000007
1571,FOODS_1_160_CA_2_validation,11545,2.240000000000001
1572,FOODS_1_160_CA_3_validation,11543,2.240000000000001
1573,FOODS_1_160_CA_4_validation,11544,2.240000000000001
1574,FOODS_1_160_TX_1_validation,11544,2.240000000000001
1575,FOODS_1_160_TX_2_validation,11545,2.240000000000001
1576,FOODS_1_160_TX_3_validation,11543,2.240000000000001
1577,FOODS_1_160_WI_1_validation,11543,2.240000000000001
1578,FOODS_1_160_WI_2_validation,11543,2.240000000000001
1579,FOODS_1_160_WI_3_validation,11545,2.240000000000001
1580,FOODS_1_161_CA_1_validation,11347,0.9813475177304937
1581,FOODS_1_161_CA_2_validation,11347,0.9813475177304937
1582,FOODS_1_161_CA_3_validation,11347,0.9813475177304937
1583,FOODS_1_161_CA_4_validation,11347,0.9813475177304937
1584,FOODS_1_161_TX_1_validation,11347,0.9660283687943235
1585,FOODS_1_161_TX_2_validation,11347,0.9452482269503524
1586,FOODS_1_161_TX_3_validation,11348,0.9664056939501751
1587,FOODS_1_161_WI_1_validation,11347,0.9813475177304937
1588,FOODS_1_161_WI_2_validation,11347,0.9812765957446781
1589,FOODS_1_161_WI_3_validation,11347,0.9814184397163094
1590,FOODS_1_162_CA_1_validation,11419,1.8603883495145581
1591,FOODS_1_162_CA_2_validation,11418,1.8591304347826036
1592,FOODS_1_162_CA_3_validation,11418,1.8537198067632799
1593,FOODS_1_162_CA_4_validation,11422,1.8615763546797983
1594,FOODS_1_162_TX_1_validation,11418,1.8591304347826036
1595,FOODS_1_162_TX_2_validation,11419,1.859514563106791
1596,FOODS_1_162_TX_3_validation,11418,1.8582608695652123
1597,FOODS_1_162_WI_1_validation,11420,1.8607804878048733
1598,FOODS_1_162_WI_2_validation,11421,1.8611764705882305
1599,FOODS_1_162_WI_3_validation,11421,1.860294117647054
1600,FOODS_1_163_CA_1_validation,11512,0.9800000000000008
1601,FOODS_1_163_CA_2_validation,11515,0.9800000000000006
1602,FOODS_1_163_CA_3_validation,11512,0.9800000000000008
1603,FOODS_1_163_CA_4_validation,11512,0.9800000000000008
1604,FOODS_1_163_TX_1_validation,11516,0.9542307692307678
1605,FOODS_1_163_TX_2_validation,11516,0.9526923076923063
1606,FOODS_1_163_TX_3_validation,11516,0.9530769230769216
1607,FOODS_1_163_WI_1_validation,11511,0.9800000000000008
1608,FOODS_1_163_WI_2_validation,11511,0.9800000000000008
1609,FOODS_1_163_WI_3_validation,11511,0.9800000000000008
1610,FOODS_1_164_CA_1_validation,11413,5.366981132075464
1611,FOODS_1_164_CA_2_validation,11412,5.385023474178404
1612,FOODS_1_164_CA_3_validation,11412,5.384319248826292
1613,FOODS_1_164_CA_4_validation,11412,5.384131455399062
1614,FOODS_1_164_TX_1_validation,11359,5.9627509293680285
1615,FOODS_1_164_TX_2_validation,11364,5.95333333333333
1616,FOODS_1_164_TX_3_validation,11364,5.948783269961976
1617,FOODS_1_164_WI_1_validation,11371,7.195624999999991
1618,FOODS_1_164_WI_2_validation,11418,6.973768115942036
1619,FOODS_1_164_WI_3_validation,11371,7.19933593749999
1620,FOODS_1_166_CA_1_validation,11347,2.1662056737588715
1621,FOODS_1_166_CA_2_validation,11347,2.1662056737588715
1622,FOODS_1_166_CA_3_validation,11347,2.11446808510639
1623,FOODS_1_166_CA_4_validation,11347,2.166843971631212
1624,FOODS_1_166_TX_1_validation,11347,2.1582269503546163
1625,FOODS_1_166_TX_2_validation,11347,2.1624468085106447
1626,FOODS_1_166_TX_3_validation,11347,2.1675177304964603
1627,FOODS_1_166_WI_1_validation,11347,2.166843971631212
1628,FOODS_1_166_WI_2_validation,11347,2.167482269503552
1629,FOODS_1_166_WI_3_validation,11352,2.175884476534302
1630,FOODS_1_167_CA_1_validation,11347,4.7054255319148774
1631,FOODS_1_167_CA_2_validation,11347,4.7054255319148774
1632,FOODS_1_167_CA_3_validation,11347,4.7054255319148774
1633,FOODS_1_167_CA_4_validation,11347,4.7054255319148774
1634,FOODS_1_167_TX_1_validation,11347,4.665425531914878
1635,FOODS_1_167_TX_2_validation,11347,4.697836879432609
1636,FOODS_1_167_TX_3_validation,11347,4.7041489361701965
1637,FOODS_1_167_WI_1_validation,11347,4.704999999999984
1638,FOODS_1_167_WI_2_validation,11347,4.745957446808494
1639,FOODS_1_167_WI_3_validation,11347,4.698404255319133
1640,FOODS_1_168_CA_1_validation,11347,2.1635460992907865
1641,FOODS_1_168_CA_2_validation,11347,2.1662056737588715
1642,FOODS_1_168_CA_3_validation,11347,2.1557801418439775
1643,FOODS_1_168_CA_4_validation,11347,2.166843971631212
1644,FOODS_1_168_TX_1_validation,11347,2.0975177304964596
1645,FOODS_1_168_TX_2_validation,11347,2.154326241134758
1646,FOODS_1_168_TX_3_validation,11347,2.16687943262412
1647,FOODS_1_168_WI_1_validation,11347,2.1653191489361765
1648,FOODS_1_168_WI_2_validation,11347,2.1588652482269564
1649,FOODS_1_168_WI_3_validation,11347,2.165780141843978
1650,FOODS_1_169_CA_1_validation,11414,3.296872037914702
1651,FOODS_1_169_CA_2_validation,11422,3.3018719211822765
1652,FOODS_1_169_CA_3_validation,11414,3.161232227488156
1653,FOODS_1_169_CA_4_validation,11422,3.3046305418719313
1654,FOODS_1_169_TX_1_validation,11423,3.3089108910891194
1655,FOODS_1_169_TX_2_validation,11419,3.2838834951456413
1656,FOODS_1_169_TX_3_validation,11418,3.3060869565217494
1657,FOODS_1_169_WI_1_validation,11417,3.283076923076933
1658,FOODS_1_169_WI_2_validation,11421,3.298823529411775
1659,FOODS_1_169_WI_3_validation,11421,3.2901960784313826
1660,FOODS_1_170_CA_1_validation,11371,5.501367187500008
1661,FOODS_1_170_CA_2_validation,11371,5.503789062500007
1662,FOODS_1_170_CA_3_validation,11371,5.504101562500008
1663,FOODS_1_170_CA_4_validation,11371,5.503359375000008
1664,FOODS_1_170_TX_1_validation,11359,5.965910780669139
1665,FOODS_1_170_TX_2_validation,11359,5.969070631970254
1666,FOODS_1_170_TX_3_validation,11359,5.964498141263936
1667,FOODS_1_170_WI_1_validation,11371,7.223906249999992
1668,FOODS_1_170_WI_2_validation,11371,7.231523437499994
1669,FOODS_1_170_WI_3_validation,11371,7.22953124999999
1670,FOODS_1_171_CA_1_validation,11467,4.711346153846148
1671,FOODS_1_171_CA_2_validation,11468,4.712322580645156
1672,FOODS_1_171_CA_3_validation,11468,4.706903225806447
1673,FOODS_1_171_CA_4_validation,11467,4.713525641025636
1674,FOODS_1_171_TX_1_validation,11359,5.86104089219332
1675,FOODS_1_171_TX_2_validation,11359,5.859591078066926
1676,FOODS_1_171_TX_3_validation,11412,5.374131455399047
1677,FOODS_1_171_WI_1_validation,11412,6.739248826291068
1678,FOODS_1_171_WI_2_validation,11468,6.194967741935493
1679,FOODS_1_171_WI_3_validation,11467,6.187435897435906
1680,FOODS_1_172_CA_1_validation,11347,1.8785815602836915
1681,FOODS_1_172_CA_2_validation,11347,1.8774468085106417
1682,FOODS_1_172_CA_3_validation,11347,1.878510638297876
1683,FOODS_1_172_CA_4_validation,11347,1.8780141843971665
1684,FOODS_1_172_TX_1_validation,11347,1.86957446808511
1685,FOODS_1_172_TX_2_validation,11347,1.8688652482269543
1686,FOODS_1_172_TX_3_validation,11347,1.86957446808511
1687,FOODS_1_172_WI_1_validation,11347,1.878510638297876
1688,FOODS_1_172_WI_2_validation,11347,1.8894680851063863
1689,FOODS_1_172_WI_3_validation,11347,1.8780141843971665
1690,FOODS_1_173_CA_1_validation,11347,1.980212765957452
1691,FOODS_1_173_CA_2_validation,11347,1.980319148936175
1692,FOODS_1_173_CA_3_validation,11347,1.962765957446811
1693,FOODS_1_173_CA_4_validation,11347,1.980212765957452
1694,FOODS_1_173_TX_1_validation,11347,1.980212765957452
1695,FOODS_1_173_TX_2_validation,11348,1.976797153024916
1696,FOODS_1_173_TX_3_validation,11347,1.9768794326241184
1697,FOODS_1_173_WI_1_validation,11347,1.980319148936175
1698,FOODS_1_173_WI_2_validation,11347,1.980212765957452
1699,FOODS_1_173_WI_3_validation,11347,1.9796808510638353
1700,FOODS_1_174_CA_1_validation,11347,4.871489361702124
1701,FOODS_1_174_CA_2_validation,11347,4.8723404255319105
1702,FOODS_1_174_CA_3_validation,11347,4.825283687943261
1703,FOODS_1_174_CA_4_validation,11347,4.877801418439712
1704,FOODS_1_174_TX_1_validation,11347,4.875070921985811
1705,FOODS_1_174_TX_2_validation,11347,4.879503546099286
1706,FOODS_1_174_TX_3_validation,11347,4.875070921985811
1707,FOODS_1_174_WI_1_validation,11347,4.875070921985811
1708,FOODS_1_174_WI_2_validation,11347,4.899219858156025
1709,FOODS_1_174_WI_3_validation,11347,4.856347517730493
1710,FOODS_1_175_CA_1_validation,11402,2.971111111111121
1711,FOODS_1_175_CA_2_validation,11402,2.972444444444454
1712,FOODS_1_175_CA_3_validation,11402,2.972444444444454
1713,FOODS_1_175_CA_4_validation,11403,2.972857142857152
1714,FOODS_1_175_TX_1_validation,11403,2.9724107142857235
1715,FOODS_1_175_TX_2_validation,11403,2.972857142857152
1716,FOODS_1_175_TX_3_validation,11403,2.9639732142857236
1717,FOODS_1_175_WI_1_validation,11403,2.973303571428581
1718,FOODS_1_175_WI_2_validation,11402,2.9720000000000093
1719,FOODS_1_175_WI_3_validation,11403,2.9706250000000094
1720,FOODS_1_176_CA_1_validation,11348,3.2332384341637113
1721,FOODS_1_176_CA_2_validation,11356,3.232573529411775
1722,FOODS_1_176_CA_3_validation,11347,3.136489361702134
1723,FOODS_1_176_CA_4_validation,11356,3.2370220588235394
1724,FOODS_1_176_TX_1_validation,11357,3.214022140221412
1725,FOODS_1_176_TX_2_validation,11356,3.2163970588235395
1726,FOODS_1_176_TX_3_validation,11347,3.227801418439726
1727,FOODS_1_176_WI_1_validation,11355,3.2358608058608156
1728,FOODS_1_176_WI_2_validation,11356,3.238014705882363
1729,FOODS_1_176_WI_3_validation,11357,3.2322140221402313
1730,FOODS_1_177_CA_1_validation,11347,8.621276595744696
1731,FOODS_1_177_CA_2_validation,11347,8.619432624113491
1732,FOODS_1_177_CA_3_validation,11347,8.621241134751788
1733,FOODS_1_177_CA_4_validation,11348,8.623558718861226
1734,FOODS_1_177_TX_1_validation,11347,8.615141843971646
1735,FOODS_1_177_TX_2_validation,11347,8.623049645390086
1736,FOODS_1_177_TX_3_validation,11347,8.623049645390086
1737,FOODS_1_177_WI_1_validation,11347,8.621241134751788
1738,FOODS_1_177_WI_2_validation,11347,8.619468085106398
1739,FOODS_1_177_WI_3_validation,11347,8.610602836879448
1740,FOODS_1_178_CA_1_validation,11347,9.283829787234058
1741,FOODS_1_178_CA_2_validation,11347,9.276914893617036
1742,FOODS_1_178_CA_3_validation,11347,9.280460992907816
1743,FOODS_1_178_CA_4_validation,11347,9.284007092198596
1744,FOODS_1_178_TX_1_validation,11347,9.2521985815603
1745,FOODS_1_178_TX_2_validation,11347,9.280460992907816
1746,FOODS_1_178_TX_3_validation,11347,9.276914893617036
1747,FOODS_1_178_WI_1_validation,11347,9.280496453900724
1748,FOODS_1_178_WI_2_validation,11347,9.31588652482271
1749,FOODS_1_178_WI_3_validation,11347,9.269822695035476
1750,FOODS_1_179_CA_1_validation,11540,3.580000000000003
1751,FOODS_1_179_CA_2_validation,11540,3.580000000000003
1752,FOODS_1_179_CA_3_validation,11540,3.580000000000003
1753,FOODS_1_179_CA_4_validation,11555,3.5800000000000054
1754,FOODS_1_179_TX_1_validation,11543,3.5573417721519025
1755,FOODS_1_179_TX_2_validation,11540,3.580000000000003
1756,FOODS_1_179_TX_3_validation,11543,3.5800000000000036
1757,FOODS_1_179_WI_1_validation,11541,3.580000000000003
1758,FOODS_1_179_WI_2_validation,11545,3.580000000000004
1759,FOODS_1_179_WI_3_validation,11544,3.5800000000000036
1760,FOODS_1_180_CA_1_validation,11347,9.60294326241132
1761,FOODS_1_180_CA_2_validation,11347,9.601205673758837
1762,FOODS_1_180_CA_3_validation,11347,9.604007092198554
1763,FOODS_1_180_CA_4_validation,11347,9.605070921985787
1764,FOODS_1_180_TX_1_validation,11347,9.604007092198554
1765,FOODS_1_180_TX_2_validation,11347,9.60680851063827
1766,FOODS_1_180_TX_3_validation,11347,9.60326241134749
1767,FOODS_1_180_WI_1_validation,11347,9.5937588652482
1768,FOODS_1_180_WI_2_validation,11356,9.630624999999977
1769,FOODS_1_180_WI_3_validation,11353,9.623695652173888
1770,FOODS_1_181_CA_1_validation,11402,1.3168888888888879
1771,FOODS_1_181_CA_2_validation,11451,1.3265517241379294
1772,FOODS_1_181_CA_3_validation,11404,1.3151351351351344
1773,FOODS_1_181_CA_4_validation,11452,1.3285549132947958
1774,FOODS_1_181_TX_1_validation,11403,1.317499999999999
1775,FOODS_1_181_TX_2_validation,11405,1.3180090497737544
1776,FOODS_1_181_TX_3_validation,11408,1.318532110091742
1777,FOODS_1_181_WI_1_validation,11450,1.3279999999999983
1778,FOODS_1_181_WI_2_validation,11451,1.3277011494252857
1779,FOODS_1_181_WI_3_validation,11403,1.3170535714285703
1780,FOODS_1_182_CA_1_validation,11422,2.0195073891625612
1781,FOODS_1_182_CA_2_validation,11422,2.0195073891625612
1782,FOODS_1_182_CA_3_validation,11422,2.0195073891625612
1783,FOODS_1_182_CA_4_validation,11423,2.0189108910891087
1784,FOODS_1_182_TX_1_validation,11422,2.018669950738916
1785,FOODS_1_182_TX_2_validation,11422,2.018669950738916
1786,FOODS_1_182_TX_3_validation,11422,2.0195073891625612
1787,FOODS_1_182_WI_1_validation,11422,2.018669950738916
1788,FOODS_1_182_WI_2_validation,11423,2.0189108910891087
1789,FOODS_1_182_WI_3_validation,11422,2.0176847290640394
1790,FOODS_1_183_CA_1_validation,11347,2.953758865248238
1791,FOODS_1_183_CA_2_validation,11347,2.953758865248238
1792,FOODS_1_183_CA_3_validation,11347,2.953758865248238
1793,FOODS_1_183_CA_4_validation,11347,2.953758865248238
1794,FOODS_1_183_TX_1_validation,11347,2.9340070921985926
1795,FOODS_1_183_TX_2_validation,11347,2.953758865248238
1796,FOODS_1_183_TX_3_validation,11347,2.953758865248238
1797,FOODS_1_183_WI_1_validation,11351,2.954820143884903
1798,FOODS_1_183_WI_2_validation,11347,2.9534042553191604
1799,FOODS_1_183_WI_3_validation,11347,2.9516312056737704
1800,FOODS_1_184_CA_1_validation,11392,1.0
1801,FOODS_1_184_CA_2_validation,11392,1.0
1802,FOODS_1_184_CA_3_validation,11392,1.0
1803,FOODS_1_184_CA_4_validation,11391,1.0
1804,FOODS_1_184_TX_1_validation,11391,0.9986016949152543
1805,FOODS_1_184_TX_2_validation,11392,1.0
1806,FOODS_1_184_TX_3_validation,11392,1.0
1807,FOODS_1_184_WI_1_validation,11391,1.0
1808,FOODS_1_184_WI_2_validation,11391,1.0
1809,FOODS_1_184_WI_3_validation,11391,1.0
1810,FOODS_1_185_CA_1_validation,11347,2.1775886524822567
1811,FOODS_1_185_CA_2_validation,11347,2.1775886524822567
1812,FOODS_1_185_CA_3_validation,11347,2.1777304964538877
1813,FOODS_1_185_CA_4_validation,11357,2.1847970479704664
1814,FOODS_1_185_TX_1_validation,11347,2.1775886524822567
1815,FOODS_1_185_TX_2_validation,11356,2.1847058823529277
1816,FOODS_1_185_TX_3_validation,11347,2.177163120567363
1817,FOODS_1_185_WI_1_validation,11347,2.0456737588652554
1818,FOODS_1_185_WI_2_validation,11347,2.0371631205673846
1819,FOODS_1_185_WI_3_validation,11348,2.036192170818513
1820,FOODS_1_186_CA_1_validation,11405,5.980000000000014
1821,FOODS_1_186_CA_2_validation,11403,5.980000000000014
1822,FOODS_1_186_CA_3_validation,11403,5.980000000000014
1823,FOODS_1_186_CA_4_validation,11452,5.980000000000013
1824,FOODS_1_186_TX_1_validation,11405,5.955248868778295
1825,FOODS_1_186_TX_2_validation,11403,5.980000000000014
1826,FOODS_1_186_TX_3_validation,11403,5.980000000000014
1827,FOODS_1_186_WI_1_validation,11403,5.980000000000014
1828,FOODS_1_186_WI_2_validation,11402,5.980000000000014
1829,FOODS_1_186_WI_3_validation,11403,5.975535714285728
1830,FOODS_1_187_CA_1_validation,11347,9.192659574468106
1831,FOODS_1_187_CA_2_validation,11348,9.197153024911053
1832,FOODS_1_187_CA_3_validation,11350,9.152186379928336
1833,FOODS_1_187_CA_4_validation,11347,9.176879432624135
1834,FOODS_1_187_TX_1_validation,11348,9.193451957295395
1835,FOODS_1_187_TX_2_validation,11347,9.182056737588674
1836,FOODS_1_187_TX_3_validation,11348,9.200854092526711
1837,FOODS_1_187_WI_1_validation,11347,9.192801418439737
1838,FOODS_1_187_WI_2_validation,11351,9.285827338129518
1839,FOODS_1_187_WI_3_validation,11349,9.201535714285734
1840,FOODS_1_188_CA_1_validation,11513,2.9800000000000004
1841,FOODS_1_188_CA_2_validation,11501,2.980000000000002
1842,FOODS_1_188_CA_3_validation,11501,2.980000000000002
1843,FOODS_1_188_CA_4_validation,11502,2.980000000000002
1844,FOODS_1_188_TX_1_validation,11501,2.980000000000002
1845,FOODS_1_188_TX_2_validation,11513,2.961666666666667
1846,FOODS_1_188_TX_3_validation,11515,2.98
1847,FOODS_1_188_WI_1_validation,11513,2.9800000000000004
1848,FOODS_1_188_WI_2_validation,11501,2.980000000000002
1849,FOODS_1_188_WI_3_validation,11513,2.9800000000000004
1850,FOODS_1_189_CA_1_validation,11401,2.366681415929207
1851,FOODS_1_189_CA_2_validation,11402,2.360711111111115
1852,FOODS_1_189_CA_3_validation,11403,2.276964285714291
1853,FOODS_1_189_CA_4_validation,11403,2.361160714285718
1854,FOODS_1_189_TX_1_validation,11402,2.3216888888888922
1855,FOODS_1_189_TX_2_validation,11401,2.350044247787614
1856,FOODS_1_189_TX_3_validation,11402,2.33715555555556
1857,FOODS_1_189_WI_1_validation,11403,2.359285714285718
1858,FOODS_1_189_WI_2_validation,11402,2.45982222222223
1859,FOODS_1_189_WI_3_validation,11401,2.3714601769911536
1860,FOODS_1_190_CA_1_validation,11450,0.9799999999999984
1861,FOODS_1_190_CA_2_validation,11450,0.9799999999999984
1862,FOODS_1_190_CA_3_validation,11450,0.9799999999999984
1863,FOODS_1_190_CA_4_validation,11450,0.9799999999999984
1864,FOODS_1_190_TX_1_validation,11451,0.963908045977011
1865,FOODS_1_190_TX_2_validation,11450,0.9637714285714281
1866,FOODS_1_190_TX_3_validation,11451,0.963908045977011
1867,FOODS_1_190_WI_1_validation,11450,0.9799999999999984
1868,FOODS_1_190_WI_2_validation,11452,0.9799999999999984
1869,FOODS_1_190_WI_3_validation,11450,0.9799999999999984
1870,FOODS_1_191_CA_1_validation,11371,5.501250000000006
1871,FOODS_1_191_CA_2_validation,11371,5.495820312500002
1872,FOODS_1_191_CA_3_validation,11371,5.503906250000006
1873,FOODS_1_191_CA_4_validation,11371,5.499648437500008
1874,FOODS_1_191_TX_1_validation,11363,5.950377358490563
1875,FOODS_1_191_TX_2_validation,11359,5.96204460966542
1876,FOODS_1_191_TX_3_validation,11359,5.961524163568771
1877,FOODS_1_191_WI_1_validation,11417,6.975528846153852
1878,FOODS_1_191_WI_2_validation,11416,6.972870813397133
1879,FOODS_1_191_WI_3_validation,11417,6.963125000000006
1880,FOODS_1_192_CA_1_validation,11347,2.344255319148941
1881,FOODS_1_192_CA_2_validation,11347,2.34120567375887
1882,FOODS_1_192_CA_3_validation,11347,2.279219858156034
1883,FOODS_1_192_CA_4_validation,11347,2.343404255319154
